ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,Policy_Count,Car_Category,Car_Colour,Car_Make,LGA_Name,State,Product_Name,Target
ID_WV79ROK,2010-08-16,2011-08-16,Female,40,2010-08-16,3,Saloon,Black,Toyota,Port Harcourt,Rivers,Car Classic,0
ID_C36OBJR,2010-08-16,2011-08-16,Male,42,2010-08-16,2,Saloon,Black,Lexus,Ibadan-South-West,Oyo,Car Classic,1
ID_SDC0WVJ,2010-08-16,2011-08-16,Male,54,2010-08-16,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Customized Motor,0
ID_U2O2G9M,2010-08-16,2011-08-16,Female,39,2010-08-16,1,Saloon,Black,Honda,Kano Municipal,Kano,Car Classic,0
ID_0LX75FI,2010-08-17,2011-08-17,Female,50,2010-08-17,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_1O41TGY,2010-08-17,2011-08-17,Male,34,2010-08-17,2,Saloon,Gold,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_4D2G74S,2010-08-17,2011-08-17,Male,40,2010-08-17,2,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_DZYFZ5X,2010-08-17,2011-08-17,Female,70,2010-08-17,2,SUV,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_JGYJBW6,2010-08-17,2011-08-17,Female,34,2010-08-17,3,Saloon,Brown,Ford,Kano Municipal,Kano,Customized Motor,0
ID_JWD2T9V,2010-08-17,2011-08-17,Male,38,2010-08-17,1,Saloon,Silver,Nissan,Kano Municipal,Kano,Car Classic,1
ID_KF1URME,2010-08-17,2011-08-17,Unknown,25,2010-08-17,1,Truck,White,Iveco,Abeokuta,Ogun,CVTP,0
ID_O9VGUDK,2010-08-17,2011-08-17,Male,41,2010-08-17,1,Saloon,Black,Toyota,Kaduna-North,Kaduna,CarSafe,0
ID_QEEEI8F,2010-08-17,2011-08-17,Male,43,2010-08-17,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_SBQTC8K,2010-08-17,2011-08-17,Male,36,2010-08-17,2,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_WKUDNJG,2010-08-17,2011-08-17,Male,46,2010-08-17,2,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_X5ZALW9,2010-08-17,2011-08-17,Male,48,2010-08-17,2,Saloon,White,Toyota,Kano Municipal,Kano,Car Classic,0
ID_20ZN7OW,2010-08-17,2011-08-17,Male,36,2010-08-17,2,Saloon,Black,Toyota,Gwagwalada,Abuja,Car Classic,0
ID_ZTTBXY2,2010-08-17,2011-08-17,Male,45,2010-08-17,2,Saloon,Black,Honda,Port Harcourt,Rivers,Car Classic,0
ID_MM7CYR4,2010-08-17,2011-08-17,Female,27,2010-08-17,2,Saloon,White,Toyota,Kano Municipal,Kano,Car Classic,0
ID_11YFLWR,2010-08-18,2011-08-18,Male,49,2010-08-18,2,Saloon,Black,Lexus,Nasarawa,Kano,Car Plus,0
ID_2CJVF2T,2010-08-18,2011-08-18,Male,40,2010-08-18,2,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_CA3MV5Q,2010-08-18,2011-08-18,Male,31,2010-08-18,3,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_IDFU3G9,2010-08-18,2011-08-18,Male,40,2010-08-18,1,Saloon,Silver,Toyota,Kano Municipal,Kano,CarSafe,0
ID_K9LLZEE,2010-08-18,2011-08-18,Female,45,2010-08-18,2,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_MVP9415,2010-08-18,2011-08-18,Male,41,2010-08-18,3,Saloon,Black,Toyota,Obio-Akpor,Rivers,CarSafe,0
ID_W3VZR73,2010-08-18,2011-08-18,Male,37,2010-08-18,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_W984QM7,2010-08-18,2011-08-18,Female,48,2010-08-18,2,Saloon,Black,Honda,Ogbomoso,Oyo,Car Classic,0
ID_XFEIL9P,2010-08-18,2011-08-18,Female,36,2010-08-18,2,Saloon,Black,Infiniti,Kano Municipal,Kano,Car Classic,1
ID_R178PII,2010-08-18,2011-08-18,Male,50,2010-08-18,3,Saloon,Red,Toyota,Enugu-East,Enugu,Car Classic,0
ID_IOMU2T8,2010-08-18,2011-08-18,Male,28,2010-08-18,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_0MG4G6P,2010-08-18,2011-08-18,Male,37,2010-08-18,2,Saloon,Unknown,Hyundai,Effurun,Delta,Car Classic,1
ID_ZHHICE4,2010-08-18,2011-08-18,Male,31,2010-08-18,3,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,1
ID_DL1T43X,2010-08-18,2011-08-18,Male,40,2010-08-18,3,Saloon,White,Scania,Obio-Akpor,Rivers,CVTP,1
ID_Y6RPYJQ,2010-08-18,2011-08-18,Entity,20,2010-08-18,2,Saloon,Black,Toyota,Kano Municipal,Kano,Muuve,1
ID_99PGM6U,2010-08-18,2011-08-18,Male,52,2010-08-18,2,Saloon,Black,Toyota,Kano Municipal,Kano,CVTP,0
ID_1EPDMGM,2010-08-19,2011-08-19,Male,48,2010-08-19,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_3R9JTCP,2010-08-19,2011-08-19,Female,51,2010-08-19,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_4Z0XRZ8,2010-08-19,2011-08-19,Female,43,2010-08-19,2,Saloon,Unknown,Toyota,Abeokuta,Ogun,Car Classic,0
ID_94ZEH05,2010-08-19,2011-08-19,Male,59,2010-08-19,3,Saloon,Black,Ford,Kano Municipal,Kano,Car Classic,0
ID_BAB4KA0,2010-08-19,2011-08-19,Male,40,2010-08-19,2,Saloon,Black,Toyota,Gboko,Benue,Car Classic,0
ID_I4EW7HA,2010-08-19,2011-08-19,Male,40,2010-08-19,3,SUV,Black,Land Rover,Makurdi,Benue,Customized Motor,0
ID_LSWIVC6,2010-08-19,2011-08-19,Male,72,2010-08-19,2,Saloon,Grey,Honda,Otukpo,Benue,Customized Motor,0
ID_Q8CBJ2E,2010-08-19,2011-08-19,Female,40,2010-08-19,2,SUV,Black,Volkswagen,Kano Municipal,Kano,Customized Motor,0
ID_QLVHO11,2010-08-19,2011-08-19,Male,39,2010-08-19,2,Wagon,White,Pontiac,Sagamu,Ogun,Car Classic,0
ID_TDTGCCN,2010-08-19,2011-08-19,Joint Gender,34,2010-08-19,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_ZN9LWA3,2010-08-19,2011-08-19,Male,36,2010-08-19,2,Saloon,Black,Lexus,Zaria,Kaduna,Car Classic,0
ID_WW2HCAC,2010-08-19,2011-08-19,Female,64,2010-08-19,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_0DB63CB,2010-08-19,2011-08-19,Female,26,2010-08-19,2,SUV,Black,Honda,Kano Municipal,Kano,Car Classic,1
ID_DI8968O,2010-08-19,2011-08-19,Female,50,2010-08-19,1,SUV,Red,Ford,Enugu-North,Enugu,Car Classic,0
ID_0SNXCJ2,2010-08-20,2011-08-20,Female,28,2010-08-20,3,Saloon,Black,Toyota,Zaria,Kaduna,Car Classic,0
ID_52RUAWX,2010-08-20,2011-08-20,Male,34,2010-08-20,2,Saloon,Black,Toyota,Makurdi,Benue,Car Classic,0
ID_BDYHOMY,2010-08-20,2011-08-20,Male,20,2010-08-20,3,Motorcycle,Black,Toyota,Warri South,Delta,Motor Cycle,0
ID_CWSS5A3,2010-08-20,2011-08-20,Male,36,2010-08-20,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_DB2TGSK,2010-08-20,2011-08-20,Male,62,2010-08-20,3,Saloon,Black,Toyota,Effurun,Delta,Car Classic,0
ID_IC31OU2,2010-08-20,2011-08-20,Male,43,2010-08-20,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Car Classic,0
ID_MQXZZC0,2010-08-20,2011-08-20,Male,46,2010-08-20,3,Truck,White & Yellow,Mack,Kano Municipal,Kano,CVTP,0
ID_O4X6Z7R,2010-08-20,2011-08-20,Male,20,2010-08-20,1,Saloon,Red,Toyota,Ibadan-South-West,Oyo,CarSafe,0
ID_OZX3BE7,2010-08-20,2011-08-20,Male,52,2010-08-20,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_Q2N8Y46,2010-08-20,2011-08-20,Female,67,2010-08-20,2,Saloon,Black,Honda,Warri South,Delta,Car Classic,0
ID_Q43IU4O,2010-08-20,2011-08-20,Male,45,2010-08-20,2,SUV,Brown,Jeep,Makurdi,Benue,Car Classic,0
ID_R7NEBUD,2010-08-20,2011-08-20,Male,40,2010-08-20,2,Saloon,Black,Toyota,Kano Municipal,Kano,Muuve,0
ID_39R912D,2010-08-20,2011-08-20,Male,38,2010-08-20,1,SUV,White,Toyota,Asaba,Delta,Car Classic,0
ID_PMOMEN4,2010-08-20,2011-08-20,Male,37,2010-08-20,2,SUV,Black,Honda,Kano Municipal,Kano,Car Classic,1
ID_6MLSPUG,2010-08-20,2011-08-20,Female,59,2010-08-20,1,Saloon,Green,Pontiac,Kano Municipal,Kano,Car Classic,0
ID_1DSIC2W,2010-08-20,2011-08-20,Male,29,2010-08-20,2,SUV,Red,Toyota,Nasarawa,Kano,CarFlex,0
ID_WWVLVMX,2010-08-20,2011-08-20,Male,40,2010-08-20,1,Saloon,Unknown,Toyota,Ogbomoso,Oyo,Muuve,0
ID_NG1KJPV,2010-08-20,2011-08-20,Male,40,2010-08-20,2,Saloon,Black,Toyota,Ikorodu,Lagos,Muuve,0
ID_RMKVCQF,2010-08-20,2011-08-20,Male,72,2010-08-20,3,Saloon,Silver,Mercedes,Kano Municipal,Kano,Car Classic,0
ID_1VQHCI5,2010-08-20,2011-08-20,Male,63,2010-08-20,2,Saloon,Black,Toyota,Badagry,Lagos,CVTP,1
ID_DI8968O,2010-08-20,2011-08-20,Female,50,2010-08-20,2,SUV,White,Ford,Ado-Odo/Ota,Ogun,Car Classic,0
ID_BIQMWK3,2010-08-20,2011-08-20,Female,35,2010-08-20,3,Saloon,Black,Toyota,Nasarawa,Kano,Car Classic,0
ID_FIBIL8Y,2010-08-20,2011-08-20,Male,38,2010-08-20,2,SUV,Ash,Toyota,Zaria,Kaduna,Car Plus,0
ID_00TMUS4,2010-08-21,2011-08-21,Male,45,2010-08-21,1,SUV,Silver,Lexus,Kano Municipal,Kano,Car Plus,0
ID_62DGTRF,2010-08-21,2011-08-21,Male,50,2010-08-21,1,Saloon,Silver,Honda,Kano Municipal,Kano,CarSafe,0
ID_C9CVIV9,2010-08-21,2011-08-21,Female,30,2010-08-21,2,SUV,Red,Hyundai,Kano Municipal,Kano,Car Classic,0
ID_FGA2VSL,2010-08-21,2011-08-21,Male,27,2010-08-21,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_IF3C3TF,2010-08-21,2011-08-21,Male,37,2010-08-21,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Car Classic,0
ID_IX2YS4J,2010-08-21,2011-08-21,Male,28,2010-08-21,1,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,1
ID_OSMI5BT,2010-08-21,2011-08-21,Male,51,2010-08-21,1,SUV,Brown,Toyota,Kaduna-North,Kaduna,Car Classic,0
ID_UA3D14C,2010-08-21,2011-08-21,Male,32,2010-08-21,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,1
ID_V8YFPFZ,2010-08-21,2011-08-21,Male,54,2010-08-21,1,Saloon,Blue,Toyota,Kano Municipal,Kano,Customized Motor,0
ID_XZZARE2,2010-08-21,2011-08-21,Male,42,2010-08-21,2,Saloon,Black,Honda,Gboko,Benue,Car Classic,0
ID_FQ4T763,2010-08-21,2011-08-21,Male,38,2010-08-21,1,Saloon,Wine,Toyota,Kaduna-North,Kaduna,Car Classic,0
ID_OP5C5GK,2010-08-21,2011-08-21,Male,61,2010-08-21,2,SUV,Black,Toyota,Enugu-East,Enugu,Car Classic,0
ID_2KYYOEE,2010-08-21,2011-08-21,Male,44,2010-08-21,2,SUV,Black,Toyota,Abeokuta,Ogun,Car Classic,0
ID_0KVEKCF,2010-08-22,2011-08-22,Female,34,2010-08-22,1,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_21MB4SW,2010-08-22,2011-08-22,Male,30,2010-08-22,1,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_2VKC7RK,2010-08-22,2011-08-22,Male,33,2010-08-22,2,Saloon,Ash,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_42F3G0Q,2010-08-22,2011-08-22,Female,37,2010-08-22,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_49VBSUV,2010-08-22,2011-08-22,Male,40,2010-08-22,2,Saloon,White,Volkswagen,Kano Municipal,Kano,CarSafe,0
ID_4QSFBX9,2010-08-22,2011-08-22,Female,39,2010-08-22,2,Saloon,Black,Ford,Kano Municipal,Kano,Car Classic,0
ID_9433J5G,2010-08-22,2011-08-22,Male,49,2010-08-22,2,Saloon,Black,Toyota,Ibadan-South-West,Oyo,Car Classic,0
ID_IGBQDRU,2010-08-22,2011-08-22,Female,20,2010-08-22,2,Saloon,Silver,Toyota,Effurun,Delta,CarSafe,0
ID_LUCWP9O,2010-08-22,2011-08-22,Male,21,2010-08-22,1,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_P73OA7K,2010-08-22,2011-08-22,Male,40,2010-08-22,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_UVBLT4T,2010-08-22,2011-08-22,Male,64,2010-08-22,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_4BWNTW0,2010-08-22,2011-08-22,Male,48,2010-08-22,2,Saloon,Black,Iveco,Kano Municipal,Kano,CVTP,1
ID_5EBN6LY,2010-08-22,2011-08-22,Male,52,2010-08-22,2,Saloon,Blue,Toyota,Otukpo,Benue,Car Classic,0
ID_6JM0000,2010-08-22,2011-08-22,Female,40,2010-08-22,1,Saloon,Red,Toyota,Bwari,Abuja,Car Classic,0
ID_1UUT46P,2010-08-23,2011-08-23,Male,34,2010-08-23,1,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_25TUDUF,2010-08-23,2011-08-23,Male,42,2010-08-23,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_61VTP3X,2010-08-23,2011-08-23,Female,34,2010-08-23,3,SUV,Black,Toyota,Gboko,Benue,Car Classic,0
ID_7CJ8EKI,2010-08-23,2011-08-23,Female,38,2010-08-23,2,Mini Bus,Blue,Ford,Kano Municipal,Kano,CarSafe,0
ID_9A5PC81,2010-08-23,2011-08-23,Male,35,2010-08-23,2,Saloon,Red,Toyota,Kano Municipal,Kano,CarSafe,0
ID_EGGEZHY,2010-08-23,2011-08-23,Male,53,2010-08-23,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_EZPAQ6K,2010-08-23,2011-08-23,Male,40,2010-08-23,1,Saloon,White,Toyota,Kano Municipal,Kano,CarSafe,0
ID_G6C5O81,2010-08-23,2011-08-23,Male,42,2010-08-23,2,Saloon,Blue,Toyota,Enugu-North,Enugu,CarSafe,0
ID_GRDEXKC,2010-08-23,2011-08-23,Male,20,2010-08-23,2,Saloon,Unknown,Iveco,Kano Municipal,Kano,CVTP,0
ID_GWB7YLL,2010-08-23,2011-08-23,Male,72,2010-08-23,3,SUV,Red,Toyota,Kano Municipal,Kano,CarFlex,0
ID_LXGIWH4,2010-08-23,2011-08-23,Male,39,2010-08-23,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_NZQO900,2010-08-23,2011-08-23,Male,33,2010-08-23,2,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_OAANFL5,2010-08-23,2011-08-23,Female,37,2010-08-23,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_QTGUOZI,2010-08-23,2011-08-23,Male,39,2010-08-23,2,Saloon,Grey,Honda,Kano Municipal,Kano,Car Classic,0
ID_8T2HPD7,2010-08-23,2011-08-23,Female,38,2010-08-23,2,Saloon,Silver,Toyota,Warri South,Delta,Car Classic,0
ID_H9I785Q,2010-08-23,2011-08-23,Female,31,2010-08-23,1,Saloon,Black,Toyota,Otukpo,Benue,Car Plus,0
ID_YOC28J1,2010-08-23,2011-08-23,Male,37,2010-08-23,2,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_HVR68Y3,2010-08-23,2011-08-23,Male,38,2010-08-23,2,Saloon,Red,Kia,Epe,Lagos,Car Classic,1
ID_EAT1M5I,2010-08-23,2011-08-23,Joint Gender,20,2010-08-23,2,Saloon,Black,Toyota,Otukpo,Benue,Car Classic,1
ID_VY7OHVL,2010-08-23,2011-08-23,Joint Gender,32,2010-08-23,3,Saloon,Gold,Toyota,Kano Municipal,Kano,Car Classic,0
ID_JYBSFH2,2010-08-23,2011-08-23,Male,45,2010-08-23,1,Saloon,Black,Honda,Kano Municipal,Kano,Car Plus,0
ID_GZSIL74,2010-08-23,2011-08-23,Male,39,2010-08-23,2,Saloon,White,Honda,Ijebu Ode,Ogun,Car Plus,0
ID_53RPCAT,2010-08-24,2011-08-24,Female,50,2010-08-24,1,Saloon,Black,Honda,Kano Municipal,Kano,CarSafe,0
ID_C4IEZ37,2010-08-24,2011-08-24,Male,70,2010-08-24,2,SUV,Black,Mercedes,Surulere,Lagos,Car Classic,0
ID_DVBTYW6,2010-08-24,2011-08-24,Male,24,2010-08-24,2,Saloon,Black,Toyota,Nsukka,Enugu,Motor Cycle,0
ID_ELX4CY6,2010-08-24,2011-08-24,Male,40,2010-08-24,2,Truck,Red,Iveco,Kano Municipal,Kano,CVTP,0
ID_I3VCMVK,2010-08-24,2011-08-24,Male,57,2010-08-24,2,Saloon,Cream,Toyota,Ojo,Lagos,Car Classic,0
ID_IVKRJJ2,2010-08-24,2011-08-24,Male,27,2010-08-24,1,Bus,Red,Ford,Kano Municipal,Kano,CVTP,0
ID_JR2IKKK,2010-08-24,2011-08-24,Female,40,2010-08-24,2,Saloon,Ash,Toyota,Nasarawa,Kano,Car Classic,0
ID_K4RMW9K,2010-08-24,2011-08-24,Female,40,2010-08-24,3,Saloon,Black,Mercedes,Effurun,Delta,Car Classic,0
ID_MRDMHKP,2010-08-24,2011-08-24,Male,41,2010-08-24,2,Saloon,Gold,Toyota,Asaba,Delta,Car Classic,0
ID_CHU7EZK,2010-08-24,2011-08-24,Male,33,2010-08-24,1,Saloon,Blue,Toyota,Asaba,Delta,Car Classic,1
ID_A3YKMEM,2010-08-24,2011-08-24,Entity,20,2010-08-24,2,Saloon,Unknown,DAF,Nasarawa,Kano,CVTP,0
ID_EU0NIVD,2010-08-24,2011-08-24,Male,42,2010-08-24,2,Truck,Green,Iveco,Kano Municipal,Kano,CVTP,0
ID_CIOKONV,2010-08-24,2011-08-24,Male,39,2010-08-24,2,Saloon,Red & White,Iveco,Effurun,Delta,CVTP,0
ID_70CGJZ9,2010-08-24,2011-08-24,Female,45,2010-08-24,3,SUV,Black,Ford,Bonny,Rivers,Car Classic,0
ID_6AK4W4I,2010-08-24,2011-08-24,Male,39,2010-08-24,1,Saloon,Silver,Kia,Kuje,Abuja,Car Classic,0
ID_453VIJN,2010-08-25,2011-08-25,Male,56,2010-08-25,1,Saloon,Black,Lexus,Port Harcourt,Rivers,Car Classic,1
ID_5EDDW07,2010-08-25,2011-08-25,Female,50,2010-08-25,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_6OS27XB,2010-08-25,2011-08-25,Male,51,2010-08-25,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_8R0YTHU,2010-08-25,2011-08-25,Male,45,2010-08-25,2,Saloon,Blue,Mercedes,Kaduna-North,Kaduna,Car Classic,0
ID_D1A55BO,2010-08-25,2011-08-25,Male,32,2010-08-25,3,Saloon,Ash,Toyota,Kano Municipal,Kano,Car Classic,0
ID_F72NWNQ,2010-08-25,2011-08-25,Male,64,2010-08-25,2,Saloon,Black,Toyota,Kuje,Abuja,CarSafe,0
ID_GY1W88W,2010-08-25,2011-08-25,Joint Gender,64,2010-08-25,2,SUV,Black,Honda,Sagamu,Ogun,Car Classic,0
ID_R1KRFNR,2010-08-25,2011-08-25,Male,50,2010-08-25,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_SBEBBB2,2010-08-25,2011-08-25,Entity,20,2010-08-25,2,Saloon,Unknown,DAF,Kaduna-North,Kaduna,CVTP,1
ID_DZ4OEA6,2010-08-25,2011-08-25,Male,51,2010-08-25,2,Saloon,Silver,Toyota,Asaba,Delta,Car Classic,0
ID_X8UJVW7,2010-08-25,2011-08-25,Male,38,2010-08-25,2,Saloon,Silver,Nissan,Kaduna-North,Kaduna,CarSafe,1
ID_UWA0QAJ,2010-08-25,2011-08-25,Male,46,2010-08-25,3,Saloon,Wine,Toyota,Ojo,Lagos,Car Classic,0
ID_L7CQDY1,2010-08-25,2011-08-25,Male,33,2010-08-25,2,Saloon,Grey,Toyota,Ado-Odo/Ota,Ogun,Car Classic,0
ID_BZLXPTQ,2010-08-25,2011-08-25,Male,37,2010-08-25,2,Saloon,Blue,Toyota,Effurun,Delta,Car Classic,0
ID_23Q910Q,2010-08-26,2011-08-26,Male,45,2010-08-26,3,Saloon,Blue,Toyota,Makurdi,Benue,CarSafe,0
ID_2G4R4G7,2010-08-26,2011-08-26,Male,30,2010-08-26,2,Saloon,Black,Honda,Kano Municipal,Kano,Car Classic,0
ID_8CMPRYW,2010-08-26,2011-08-26,Male,51,2010-08-26,3,SUV,Black,Toyota,Abuja Municipal,Abuja,Customized Motor,1
ID_EPJW8ZS,2010-08-26,2011-08-26,Male,40,2010-08-26,3,Saloon,Unknown,Toyota,Ogbomoso,Oyo,Muuve,0
ID_OUC834Y,2010-08-26,2011-08-26,Male,43,2010-08-26,2,Saloon,Black,Volkswagen,Kano Municipal,Kano,Car Classic,0
ID_PEPUEQB,2010-08-26,2011-08-26,Female,36,2010-08-26,2,Saloon,Black,Toyota,Enugu-North,Enugu,Car Classic,0
ID_PSFN3ZK,2010-08-26,2011-08-26,Male,31,2010-08-26,2,Saloon,Blue,Toyota,Bwari,Abuja,Car Classic,0
ID_Q1LZQAV,2010-08-26,2011-08-26,Male,40,2010-08-26,1,SUV,Blue,Volvo,Kano Municipal,Kano,Car Classic,0
ID_TPID4GU,2010-08-26,2011-08-26,Joint Gender,39,2010-08-26,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_R2MY8N2,2010-08-26,2011-08-26,Male,55,2010-08-26,3,Saloon,Gold,Honda,Kano Municipal,Kano,Car Classic,1
ID_VQ6DXBA,2010-08-26,2011-08-26,Male,40,2010-08-26,3,Sedan,Black,Toyota,Badagry,Lagos,Car Classic,1
ID_W161E6G,2010-08-26,2011-08-26,Male,54,2010-08-26,1,Saloon,Black,Lexus,Kano Municipal,Kano,Customized Motor,0
ID_FITLSCH,2010-08-26,2011-08-26,Female,35,2010-08-26,2,Saloon,Gold,Toyota,Kano Municipal,Kano,Car Classic,0
ID_DBYL3MD,2010-08-27,2011-08-27,Male,74,2010-08-27,2,Saloon,Black,Toyota,Port Harcourt,Rivers,Car Classic,0
ID_J8WXLEU,2010-08-27,2011-08-27,Male,53,2010-08-27,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_K5U33A5,2010-08-27,2011-08-27,Male,71,2010-08-27,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_L7TFISY,2010-08-27,2011-08-27,Male,50,2010-08-27,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_NQ1EH3P,2010-08-27,2011-08-27,Female,40,2010-08-27,3,Saloon,Black,Mercedes,Kano Municipal,Kano,Car Classic,0
ID_Q1Z0LH4,2010-08-27,2011-08-27,Male,37,2010-08-27,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_QQU342A,2010-08-27,2011-08-27,Female,60,2010-08-27,1,Saloon,Black,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_RIMX91W,2010-08-27,2011-08-27,Male,40,2010-08-27,3,SUV,Black,Honda,Kano Municipal,Kano,Customized Motor,0
ID_U8TL632,2010-08-27,2011-08-27,Male,68,2010-08-27,2,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_WPWPUGX,2010-08-27,2011-08-27,Female,58,2010-08-27,1,SUV,Red,Toyota,Kano Municipal,Kano,CarSafe,0
ID_3U7GP0U,2010-08-27,2011-08-27,Male,40,2010-08-27,2,Truck,Red,Iveco,Kano Municipal,Kano,CVTP,1
ID_WWVLVMX,2010-08-27,2011-08-27,Male,40,2010-08-27,3,Saloon,Unknown,Toyota,Kano Municipal,Kano,Muuve,0
ID_4PVS09F,2010-08-27,2011-08-27,Male,43,2010-08-27,2,Saloon,Black,Lexus,Kano Municipal,Kano,Car Plus,0
ID_EMXZWG1,2010-08-27,2011-08-27,Male,20,2010-08-27,2,Saloon,Blue,Iveco,Kano Municipal,Kano,CVTP,0
ID_4BYX3TG,2010-09-01,2011-09-01,Male,40,2010-09-01,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_9K693O3,2010-09-01,2011-09-01,Male,36,2010-09-01,2,SUV,Silver,Lexus,Kano Municipal,Kano,Car Classic,0
ID_ECU6U4P,2010-09-01,2011-09-01,Male,53,2010-09-01,3,Saloon,Red,Kia,Kano Municipal,Kano,Car Classic,0
ID_GLLBVDU,2010-09-01,2011-09-01,Female,34,2010-09-01,1,SUV,Black,Lexus,Kano Municipal,Kano,Car Plus,0
ID_ICS004Z,2010-09-01,2011-09-01,Male,42,2010-09-01,2,Saloon,Blue,Toyota,Ijebu Ode,Ogun,CarFlex,0
ID_MFK0E5P,2010-09-01,2011-09-01,Male,48,2010-09-01,1,SUV,Blue,Toyota,Kaduna-North,Kaduna,Customized Motor,0
ID_QA1GKHR,2010-09-01,2011-09-01,Unknown,39,2010-09-01,2,Saloon,Red,Audi,Ibadan-North,Oyo,CarSafe,0
ID_GGKJLK8,2010-09-01,2011-09-01,Female,34,2010-09-01,2,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_XEBB862,2010-09-01,2011-09-01,Female,33,2010-09-01,3,Saloon,Green,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_A6HZL2E,2010-09-01,2011-09-01,Male,30,2010-09-01,2,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_EH2905B,2010-09-01,2011-09-01,Male,40,2010-09-01,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,CVTP,0
ID_WPKBCW9,2010-09-01,2011-09-01,Female,44,2010-09-01,2,SUV,Unknown,Toyota,Kano Municipal,Kano,Car Classic,0
ID_VCI8HS9,2010-09-01,2011-09-01,Female,27,2010-09-01,1,Saloon,Silver,Toyota,Ojo,Lagos,Car Classic,0
ID_0GNVQFF,2010-09-02,2011-09-02,Male,40,2010-09-02,2,Saloon,Wine,Pontiac,Kano Municipal,Kano,Car Classic,0
ID_2JAO5K2,2010-09-02,2011-09-02,Male,43,2010-09-02,2,Saloon,Red,Mini Cooper,Kano Municipal,Kano,Car Classic,0
ID_6L9DJCF,2010-09-02,2011-09-02,Male,65,2010-09-02,3,Saloon,Unknown,Mercedes,Kano Municipal,Kano,Car Classic,0
